;인덱스		
;그룹		
;아이템 인덱스		
;확률		
;		
;		1000000000 = 100
2501	5002	100000000
2501	5334	10000000
2501	3901	30000000
2501	5346	20000
2501	5347	50000
;2501	6728	10000000
;하오문도		
2502	118	12
2502	119	12
2502	516	12
2502	517	12
2502	1307	12
2502	115	36000
2502	116	36000
2502	514	36000
2502	515	36000
2502	1206	36000
2502	110	20000000
2502	509	20000000
2502	1302	20000000
2502	5318	20
2502	5315	5000
2502	2904	100000000
2502	3004	100000000
2502	5503	5000000
2502	5501	95000000
2502	3905	200000000
2502	5335	50000000
2502	5002	100000000
2502	5334	10000000
2502	6706	50000000
2502	5346	20000
2502	5347	50000
2502	4216	20000
;2502	6728	10000000
;아만전사		
2503	218	12
2503	219	12
2503	616	12
2503	617	12
2503	1207	12
2503	215	36000
2503	216	36000
2503	614	36000
2503	615	36000
2503	1305	36000
2503	210	20000000
2503	609	20000000
2503	1203	20000000
2503	5319	20
2503	5316	5000
2503	2904	100000000
2503	3004	100000000
2503	5504	5000000
2503	5501	95000000
2503	3905	200000000
2503	5335	50000000
2503	5002	100000000
2503	5334	10000000
2503	3902	3000000
2503	5346	20000
2503	5347	50000
;2503	6728	10000000
;아만검사		
2504	318	12
2504	319	12
2504	716	12
2504	717	12
2504	1307	12
2504	315	36000
2504	316	36000
2504	714	36000
2504	715	36000
2504	1306	36000
2504	310	20000000
2504	709	20000000
2504	1303	20000000
2504	5317	20
2504	5314	5000
2504	2904	100000000
2504	3004	100000000
2504	5505	5000000
2504	5501	95000000
2504	3905	200000000
2504	5335	50000000
2504	5002	100000000
2504	5334	10000000
2504	3901	30000000
2504	5346	20000
2504	5347	50000
;2504	6728	10000000
;사일검수		
2505	2418	12
2505	2419	12
2505	816	12
2505	817	12
2505	1207	12
2505	2415	36000
2505	2416	36000
2505	814	36000
2505	815	36000
2505	1205	36000
2505	2410	20000000
2505	809	20000000
2505	1204	20000000
2505	5318	20
2505	5315	5000
2505	2904	100000000
2505	3004	100000000
2505	5506	5000000
2505	5501	95000000
2505	3905	200000000
2505	5335	50000000
2505	5002	100000000
2505	5334	10000000
2505	5346	20000
2505	5347	50000
;2505	6728	10000000
;양의검수		
2506	2518	12
2506	2519	12
2506	916	12
2506	917	12
2506	1307	12
2506	2515	36000
2506	2516	36000
2506	914	36000
2506	915	36000
2506	1206	36000
2506	2510	20000000
2506	909	20000000
2506	1304	20000000
2506	5319	20
2506	5316	5000
2506	2904	100000000
2506	3004	100000000
2506	5502	5000000
2506	5501	95000000
2506	3905	200000000
2506	5335	50000000
2506	5002	100000000
2506	5334	10000000
2506	6706	50000000
2506	5346	20000
2506	5347	50000
;2506	6728	10000000
;화관홍선사		
2507	218	12
2507	219	12
2507	1016	12
2507	1017	12
2507	1207	12
2507	115	36000
2507	16	36000
2507	1014	36000
2507	1015	36000
2507	1305	36000
2507	110	20000000
2507	1009	20000000
2507	1302	20000000
2507	5317	20
2507	5314	5000
2507	2904	100000000
2507	3004	100000000
2507	5503	5000000
2507	5501	95000000
2507	3905	200000000
2507	5335	50000000
2507	5002	100000000
2507	5334	10000000
2507	3902	3000000
2507	5346	20000
2507	5347	50000
;2507	6728	10000000
;흑혈사		
2508	318	12
2508	319	12
2508	1516	12
2508	1517	12
2508	1307	12
2508	215	36000
2508	116	36000
2508	1514	36000
2508	1515	36000
2508	1306	36000
2508	210	20000000
2508	1509	20000000
2508	1203	20000000
2508	5318	20
2508	5315	5000
2508	2904	100000000
2508	3004	100000000
2508	5504	5000000
2508	5501	95000000
2508	3905	200000000
2508	5335	50000000
2508	5002	100000000
2508	5334	10000000
2508	3901	30000000
2508	5346	20000
2508	5347	50000
;2508	6728	10000000
;인면오공		
2509	2418	12
2509	2419	12
2509	916	12
2509	917	12
2509	1207	12
2509	315	36000
2509	216	36000
2509	714	36000
2509	515	36000
2509	1206	36000
2509	310	20000000
2509	609	20000000
2509	1303	20000000
2509	5319	20
2509	5316	5000
2509	2904	100000000
2509	3004	100000000
2509	5505	5000000
2509	5501	95000000
2509	3905	200000000
2509	5335	50000000
2509	5002	100000000
2509	5334	10000000
2509	6706	50000000
2509	5346	20000
2509	5347	50000
2509	4218	20000
;2509	6728	10000000
;일반 몬스터 드랍(화산파)		
;태산오악		
2601	19	40
2601	20	40
2601	417	40
2601	418	40
2601	1207	40
2601	16	40000
2601	17	40000
2601	414	40000
2601	415	40000
2601	1205	40000
2601	10	21666667
2601	409	21666667
2601	1202	21666666
2601	5317	30
2601	5314	10000
2601	2904	100000000
2601	3004	100000000
2601	5502	5000000
2601	5501	95000000
2601	3905	200000000
2601	5335	50000000
2601	5002	100000000
2601	5334	10000000
2601	6706	50000000
2601	5346	20000
2601	5347	50000
;2601	5356	4000000
;2601	6728	10000000
;형산오악		
2602	119	40
2602	120	40
2602	517	40
2602	518	40
2602	1307	40
2602	116	40000
2602	117	40000
2602	514	40000
2602	515	40000
2602	1206	40000
2602	110	21666667
2602	509	21666667
2602	1302	21666666
2602	5318	30
2602	5315	10000
2602	2904	100000000
2602	3004	100000000
2602	5503	5000000
2602	5501	95000000
2602	3905	200000000
2602	5335	50000000
2602	5002	100000000
2602	5334	10000000
2602	3902	3000000
2602	5346	20000
2602	5347	50000
;2602	5356	4000000
;2602	6728	10000000
;숭산오악		
2603	219	40
2603	220	40
2603	617	40
2603	618	40
2603	1207	40
2603	216	40000
2603	217	40000
2603	614	40000
2603	615	40000
2603	1305	40000
2603	210	21666667
2603	609	21666667
2603	1203	21666666
2603	5319	30
2603	5316	10000
2603	2904	100000000
2603	3004	100000000
2603	5504	5000000
2603	5501	95000000
2603	3905	200000000
2603	5335	50000000
2603	5002	100000000
2603	5334	10000000
2603	3901	30000000
2603	5346	20000
2603	5347	50000
;2603	5356	4000000
;2603	6728	10000000
;항산오악		
2604	319	40
2604	320	40
2604	717	40
2604	718	40
2604	1307	40
2604	316	40000
2604	317	40000
2604	714	40000
2604	715	40000
2604	1306	40000
2604	310	21666667
2604	709	21666667
2604	1303	21666666
2604	5317	30
2604	5314	10000
2604	2904	100000000
2604	3004	100000000
2604	5505	5000000
2604	5501	95000000
2604	3905	200000000
2604	5335	50000000
2604	5002	100000000
2604	5334	10000000
2604	6706	50000000
2604	5346	20000
2604	5347	50000
2604	4204	20000
;2604	5356	4000000
;2604	6728	10000000
;매화부수		
2605	2419	40
2605	2420	40
2605	817	40
2605	818	40
2605	1207	40
2605	2416	40000
2605	2417	40000
2605	814	40000
2605	815	40000
2605	1205	40000
2605	2410	21666667
2605	809	21666667
2605	1204	21666666
2605	5318	30
2605	5315	10000
2605	2904	100000000
2605	3004	100000000
2605	5506	5000000
2605	5501	95000000
2605	3905	200000000
2605	5335	50000000
2605	5002	100000000
2605	5334	10000000
2605	5346	20000
2605	5347	50000
;2605	5356	4000000
;2605	6728	10000000
;매화장수		
2606	2519	40
2606	2520	40
2606	917	40
2606	918	40
2606	1307	40
2606	2516	40000
2606	2517	40000
2606	914	40000
2606	915	40000
2606	1206	40000
2606	2510	21666667
2606	909	21666667
2606	1304	21666666
2606	5319	30
2606	5316	10000
2606	2904	100000000
2606	3004	100000000
2606	5502	5000000
2606	5501	95000000
2606	3905	200000000
2606	5335	50000000
2606	5002	100000000
2606	5334	10000000
2606	3901	30000000
2606	5346	20000
2606	5347	50000
;2606	5356	4000000
;2606	6728	10000000
;파옥권수		
2607	319	80
2607	320	80
2607	1017	80
2607	1018	80
2607	1207	80
2607	316	40000
2607	317	40000
2607	1014	40000
2607	1015	40000
2607	1305	40000
2607	310	21666667
2607	1009	21666667
2607	1303	21666666
2607	5317	30
2607	5314	10000
2607	2904	100000000
2607	3004	100000000
2607	5503	5000000
2607	5501	95000000
2607	3905	200000000
2607	5335	50000000
2607	5002	100000000
2607	5334	10000000
2607	5346	20000
2607	5347	50000
;2607	4006	2000000
;2607	5356	4000000
;2607	6728	10000000
;벽석권수		
2608	2419	80
2608	2420	80
2608	1517	80
2608	1518	80
2608	1307	80
2608	2416	40000
2608	2417	40000
2608	1514	40000
2608	1515	40000
2608	1306	40000
2608	2410	21666667
2608	1509	21666667
2608	1204	21666666
2608	5318	30
2608	5315	10000
2608	2905	100000000
2608	3005	100000000
2608	5504	5000000
2608	5501	95000000
2608	3905	200000000
2608	5335	50000000
2608	5002	100000000
2608	5334	10000000
2608	6706	50000000
2608	5346	20000
2608	5347	50000
;2608	5356	4000000
;2608	6728	10000000
;화형권수		
2609	119	80
2609	120	80
2609	417	80
2609	418	80
2609	1307	80
2609	316	40000
2609	317	40000
2609	1514	40000
2609	1515	40000
2609	1306	40000
2609	2510	21666667
2609	1509	21666667
2609	1304	21666666
2609	5319	30
2609	5316	10000
2609	2905	100000000
2609	3005	100000000
2609	5505	5000000
2609	5501	95000000
2609	3905	200000000
2609	5335	50000000
2609	5002	100000000
2609	5334	10000000
2609	3902	3000000
2609	5346	20000
2609	5347	50000
;2609	5356	4000000
;2609	6728	10000000
;일반 몬스터 드랍(감숙)		
;사막여우		
2701	20	120
2701	21	120
2701	418	120
2701	419	120
2701	1207	120
2701	16	40000
2701	17	40000
2701	414	40000
2701	415	40000
2701	1205	40000
2701	10	21666667
2701	409	21666667
2701	1202	21666666
2701	5317	30
2701	5314	10000
2701	2905	100000000
2701	3005	100000000
2701	5502	5000000
2701	5501	95000000
2701	3905	200000000
2701	5335	50000000
2701	5002	100000000
2701	5334	10000000
2701	5346	20000
2701	5347	50000
;2701	5356	4000000
;2701	6728	10000000
;혈두응		
2702	120	120
2702	121	120
2702	518	120
2702	519	120
2702	1307	120
2702	116	40000
2702	117	40000
2702	514	40000
2702	515	40000
2702	1206	40000
2702	110	21666667
2702	509	21666667
2702	1302	21666666
2702	5318	30
2702	5315	10000
2702	2905	100000000
2702	3005	100000000
2702	5503	5000000
2702	5501	95000000
2702	3905	200000000
2702	5335	50000000
2702	5002	100000000
2702	5334	10000000
2702	6706	50000000
2702	5346	20000
2702	5347	50000
;2702	5356	4000000
;2702	6728	10000000
;하하고원 사구충		
2703	220	120
2703	221	120
2703	618	120
2703	619	120
2703	1207	120
2703	216	40000
2703	217	40000
2703	614	40000
2703	615	40000
2703	1305	40000
2703	210	21666667
2703	609	21666667
2703	1203	21666666
2703	5319	30
2703	5316	10000
2703	2905	100000000
2703	3005	100000000
2703	5504	5000000
2703	5501	95000000
2703	3905	200000000
2703	5335	50000000
2703	5002	100000000
2703	5334	10000000
2703	3901	30000000
2703	5346	20000
2703	5347	50000
;2703	5356	4000000
;2703	6728	10000000
;서역상인		
2704	320	120
2704	321	120
2704	718	120
2704	719	120
2704	1307	120
2704	316	40000
2704	317	40000
2704	714	40000
2704	715	40000
2704	1306	40000
2704	310	21666667
2704	709	21666667
2704	1303	21666666
2704	5317	30
2704	5314	10000
2704	2905	100000000
2704	3005	100000000
2704	5505	5000000
2704	5501	95000000
2704	3905	200000000
2704	5335	50000000
2704	5002	100000000
2704	5334	10000000
2704	3902	3000000
2704	5346	20000
2704	5347	50000
;2704	5356	4000000
;2704	6728	10000000
;비적		
2705	2420	120
2705	2421	120
2705	818	120
2705	819	120
2705	1207	120
2705	2416	40000
2705	2417	40000
2705	814	40000
2705	815	40000
2705	1205	40000
2705	2410	21666667
2705	809	21666667
2705	1204	21666666
2705	5318	30
2705	5315	10000
2705	2905	100000000
2705	3005	100000000
2705	5506	5000000
2705	5501	95000000
2705	3905	200000000
2705	5335	50000000
2705	5002	100000000
2705	5334	10000000
2705	5346	20000
2705	5347	50000
;2705	5356	4000000
;2705	6728	10000000
;용권풍마		
2706	2520	120
2706	2521	120
2706	918	120
2706	919	120
2706	1307	120
2706	2516	40000
2706	2517	40000
2706	914	40000
2706	915	40000
2706	1206	40000
2706	2510	21666667
2706	909	21666667
2706	1304	21666666
2706	5319	30
2706	5316	10000
2706	2905	100000000
2706	3005	100000000
2706	5502	5000000
2706	5501	95000000
2706	3905	200000000
2706	5335	50000000
2706	5002	100000000
2706	5334	10000000
2706	6706	50000000
2706	5346	20000
2706	5347	50000
2706	4304	2000
;2706	5356	4000000
;2706	6728	10000000
;녹의대한		
2707	20	120
2707	21	120
2707	1018	120
2707	1019	120
2707	1207	120
2707	16	40000
2707	17	40000
2707	1014	40000
2707	1015	40000
2707	1305	40000
2707	10	21666667
2707	1009	21666667
2707	1202	21666666
2707	5317	30
2707	5314	10000
2707	2905	100000000
2707	3005	100000000
2707	5503	5000000
2707	5501	95000000
2707	3905	200000000
2707	5335	50000000
2707	5002	100000000
2707	5334	10000000
2707	5346	20000
2707	5347	50000
;2707	5356	4000000
;2707	6728	10000000
;산양		
2708	120	120
2708	121	120
2708	1518	120
2708	1519	120
2708	1307	120
2708	116	40000
2708	117	40000
2708	1514	40000
2708	1515	40000
2708	1306	40000
2708	110	21666667
2708	1509	21666667
2708	1302	21666666
2708	5318	30
2708	5315	10000
2708	2905	100000000
2708	3005	100000000
2708	5504	5000000
2708	5501	95000000
2708	3905	200000000
2708	5335	50000000
2708	5002	100000000
2708	5334	10000000
2708	5346	20000
2708	5347	50000
;2708	5356	4000000
;2708	6728	10000000
;서역무사		
2709	220	120
2709	221	120
2709	418	120
2709	419	120
2709	1207	120
2709	216	40000
2709	217	40000
2709	414	40000
2709	415	40000
2709	1205	40000
2709	210	21666667
2709	409	21666667
2709	1203	21666666
2709	5319	30
2709	5316	10000
2709	2905	100000000
2709	3005	100000000
2709	5505	5000000
2709	5501	95000000
2709	3905	200000000
2709	5335	50000000
2709	5002	100000000
2709	5334	10000000
2709	3901	30000000
2709	5346	20000
2709	5347	50000
;2709	5356	4000000
;2709	6728	10000000
;유가평원 사구충		
2710	320	120
2710	321	120
2710	518	120
2710	519	120
2710	1307	120
2710	316	40000
2710	317	40000
2710	514	40000
2710	515	40000
2710	1206	40000
2710	310	21666667
2710	509	21666667
2710	1303	21666666
2710	5317	30
2710	5314	10000
2710	2905	100000000
2710	3005	100000000
2710	5506	5000000
2710	5501	95000000
2710	3905	200000000
2710	5335	50000000
2710	5002	100000000
2710	5334	10000000
2710	5346	20000
2710	5347	50000
;2710	5356	4000000
;2710	6728	10000000
;홍유노괴		
2711	2420	120
2711	2421	120
2711	618	120
2711	619	120
2711	1207	120
2711	2416	40000
2711	2417	40000
2711	614	40000
2711	615	40000
2711	1305	40000
2711	2410	21666667
2711	609	21666667
2711	1204	21666666
2711	5318	30
2711	5315	10000
2711	2905	100000000
2711	3005	100000000
2711	5502	5000000
2711	5501	95000000
2711	3905	200000000
2711	5335	50000000
2711	5002	100000000
2711	5334	10000000
2711	3902	3000000
2711	5346	20000
2711	5347	50000
;2711	5356	4000000
;2711	6728	10000000
;천불동 염화마인		
2712	2520	120
2712	2521	120
2712	718	120
2712	719	120
2712	1307	120
2712	2516	40000
2712	2517	40000
2712	714	40000
2712	715	40000
2712	1306	40000
2712	2510	21666667
2712	709	21666667
2712	1304	21666666
2712	5319	30
2712	5316	10000
2712	2905	100000000
2712	3005	100000000
2712	5503	5000000
2712	5501	95000000
2712	3905	200000000
2712	5335	50000000
2712	5002	100000000
2712	5334	10000000
2712	5346	20000
2712	5347	50000
2712	3907	500000
2712	3908	100000
2712	3909	10000
2712	3910	20000
2712	7903	100000
;2712	5356	4000000
;2712	6728	10000000
;천불동 석인		
2713	20	120
2713	21	120
2713	818	120
2713	819	120
2713	1207	120
2713	16	40000
2713	17	40000
2713	814	40000
2713	815	40000
2713	1205	40000
2713	10	21666667
2713	809	21666667
2713	1202	21666666
2713	5317	30
2713	5314	10000
2713	2905	100000000
2713	3005	100000000
2713	5504	5000000
2713	5501	95000000
2713	3905	200000000
2713	5335	50000000
2713	5002	100000000
2713	5334	10000000
2713	6706	50000000
2713	5346	20000
2713	5347	50000
;2713	5356	4000000
;2713	6728	10000000
;백염노괴		
2714	120	120
2714	121	120
2714	918	120
2714	919	120
2714	1307	120
2714	116	40000
2714	117	40000
2714	914	40000
2714	915	40000
2714	1206	40000
2714	110	21666667
2714	909	21666667
2714	1302	21666666
2714	5318	30
2714	5315	10000
2714	2905	100000000
2714	3005	100000000
2714	5505	5000000
2714	5501	95000000
2714	3905	200000000
2714	5335	50000000
2714	5002	100000000
2714	5334	10000000
2714	5346	20000
2714	5347	50000
;2714	5356	4000000
;2714	6728	10000000
;청환노괴		
2715	220	200
2715	221	200
2715	1018	200
2715	1019	200
2715	1207	200
2715	216	40000
2715	217	40000
2715	1014	40000
2715	1015	40000
2715	1305	40000
2715	210	21666667
2715	1009	21666667
2715	1203	21666666
2715	5319	30
2715	5316	10000
2715	2905	100000000
2715	3005	100000000
2715	5506	5000000
2715	5501	95000000
2715	3905	200000000
2715	5335	50000000
2715	5002	100000000
2715	5334	10000000
2715	5346	20000
2715	5347	50000
2715	3907	500000
2715	3908	100000
2715	3909	10000
2715	3910	20000
2715	7903	100000
;2715	5356	4000000
;2715	6728	10000000
;암관노괴		
2716	320	200
2716	321	200
2716	1518	200
2716	1519	200
2716	1307	200
2716	316	40000
2716	317	40000
2716	1514	40000
2716	1515	40000
2716	1306	40000
2716	310	21666667
2716	1509	21666667
2716	1303	21666666
2716	5317	30
2716	5314	10000
2716	2905	100000000
2716	3005	100000000
2716	5502	5000000
2716	5501	95000000
2716	3905	200000000
2716	5335	50000000
2716	5002	100000000
2716	5334	10000000
2716	6706	50000000
2716	5346	20000
2716	5347	50000
;2716	4006	2000000
;2716	5356	4000000
;2716	6728	10000000
;돈황석굴 하부 빙화마인		
2717	2420	200
2717	2421	200
2717	718	200
2717	719	200
2717	1207	200
2717	2416	40000
2717	2417	40000
2717	714	40000
2717	715	40000
2717	1205	40000
2717	2410	21666667
2717	709	21666667
2717	1204	21666666
2717	5318	30
2717	5315	10000
2717	2905	100000000
2717	3005	100000000
